,BOX_187_211_211,BOX_167_036_51,BOX_183_523_442,BOX_208_146_208,BOX_123_133_113,BOX_106_212_26,BOX_149_291_324,BOX_105_006_13,BOX_183_512_122,BOX_209_444_278,BOX_183_461_99,BOX_116_100_9,BOX_104_046_14,BOX_138_530_281,BOX_078_113_82,BOX_115_076_8,BOX_183_140_13,BOX_209_318_199,BOX_187_474_59,BOX_166_072_95,BOX_094_057_54,BOX_182_180_18,BOX_209_213_313,BOX_062_006_14,BOX_105_060_163,BOX_173_048_36,BOX_166_122_85,BOX_180_095_131,BOX_146_193_1,BOX_145_178_178,BOX_160_122_240,BOX_138_399_112,BOX_136_178_53,BOX_161_294_102,BOX_209_477_79,BOX_078_089_10,BOX_194_038_77,BOX_136_111_9,BOX_149_051_44,BOX_074_016_63
2004,588.8924859228495,879.48295868725,833.8515979039555,483.00275939564216,997.6691125633954,1017.0066113729536,953.1283618664236,1207.3703254041363,912.1390799474539,570.2458568045819,515.0256519998147,1086.994066685599,908.5264849141543,896.2828152975026,800.2468912393994,990.8515589971919,452.88540296783367,468.17717964272373,476.639444666973,859.2254923350744,1079.7342653795656,813.8978229104454,346.23452300743975,771.4645195868851,847.5328227411395,590.8668193026406,870.6178537837384,494.5285050713798,1323.0231337255266,1104.8480882659117,828.2571520429735,1062.9820924888372,1071.6325712695586,750.2114944996564,809.9300329898608,443.4699003519944,638.0320547293503,775.6009015197878,944.795536462479,932.0828366737259
2005,587.7552397679254,882.3175251759072,856.3023455806091,452.285246791266,1009.5873263006133,1017.2033500603925,959.2676165997839,1202.319579981357,917.2235452933655,567.7501104693088,515.099524434376,1071.2838289774625,882.9673446493366,899.4300796151358,802.304824126042,979.9711464217255,459.66446470099567,466.28397376518757,489.04158516489156,854.9217976275079,1089.4449308057956,835.764232521565,374.49502675251455,766.2838718187729,825.8694365075713,603.2890956996896,875.6687665906228,470.493270364661,1377.9588892991922,1071.3859990179396,828.2670201864366,1062.8725176832286,1075.528252578743,737.1835319765876,803.5479249536384,450.4536877992872,658.7512927759469,777.2904797620712,936.8017913031784,944.3035667818506
2006,581.4998431842758,877.5206715177007,832.3628705258468,477.4407167138,997.4574672878914,1017.1926950432027,930.3121468961084,1208.896215642346,922.3080106392775,585.6518912407619,522.9794582240805,1080.918698341458,890.7171374950497,893.444198973564,808.9206448877059,977.723966972239,452.16423422635614,467.9741261803392,506.5211178212317,854.8244385268594,1068.261658608156,828.3467721411669,376.13464677004066,765.1220647166442,829.9505710517143,593.3827527920458,867.8986641755337,495.1094681412324,1302.3049267800334,1067.1291421902652,832.1687040929833,1066.8085478151033,1076.6941032870757,740.0254295136988,807.3024700559184,448.8286295395702,684.3571491678061,775.8382337259333,913.464496547408,937.642991369905
2007,575.5856104145709,883.9070840241935,841.3818928436879,451.0406797343062,1006.0512436810469,1026.6559819058823,954.1969850547999,1211.6163620107018,913.8084982166212,596.1752612374138,513.9569798019938,1078.237311479632,886.3468517052913,893.4487839182534,806.1201563802467,990.9296794310242,453.08708204519115,463.3461878819506,526.8161410526883,838.817508326306,1053.5540160757785,835.279330752876,358.13194000778697,764.932911556797,864.6522003598917,591.7130206382036,869.0082087630273,458.57510468992575,1232.8865576293333,1116.8899156145249,830.8174603669939,1057.5655766273376,1077.3431180633254,740.430707297158,810.130109253002,440.95499019437284,653.850142589423,794.4876487692105,941.7449928338551,931.0703198958144
2008,561.7161639678717,845.9156544880713,805.1126341859957,445.6896916392222,954.4232617457161,971.5056673111001,905.8521819031199,1134.4190549722005,876.584075353643,566.4614008351292,500.18060810321225,1022.9958631735855,853.4049389732627,857.0939421102208,774.8586157889048,939.5756055963079,439.26683388982457,449.90516803889363,485.50556960913957,813.4184950313837,1011.8107918174702,798.6804643339506,353.6238667237197,737.2963801337585,814.5992543117214,574.6203777713131,834.8811172001797,456.20884605628186,1202.5360658748077,1037.5372919320944,795.6967814721279,1007.2146685871777,1019.3292164357262,714.3111740145301,776.7428824262813,429.8270531531264,639.1425132019322,755.6267450718065,894.0146900174892,893.5955402992466
2009,560.9502108364545,843.0977507623696,802.466062104161,446.9616312748566,952.2360069147289,969.5151340865681,903.2742393097518,1135.1106132373093,873.8331337896522,566.16038275717,500.53275874964197,1021.4244535441126,850.40266431698,854.2446681956375,772.2179757574272,937.2515555763931,440.6979279422945,451.2315390593022,487.7315760240623,810.4055027583205,1009.7058745442131,796.0163880627629,356.7405313676512,734.7752006587232,812.1596460290006,573.793762251189,831.9814174533749,457.26029174506454,1203.1426617092204,1036.6483498803445,793.1425011855681,1005.3891639455585,1017.8568226777971,711.9108608752715,774.1238267481964,431.4931205206333,637.4831901107426,753.2528178792892,891.3229797509473,890.8445194691274
2010,558.7207555852677,845.0594594148162,804.5306526595997,442.19781759027916,954.6308844078842,971.8045669093021,905.4799891149063,1135.709519232836,876.2072813804544,564.3993647128179,497.0467956195757,1023.1468550005166,852.190472227929,856.3395438130759,773.7757850580635,939.4328791947745,435.73142388362686,446.63331616285063,485.3585187361942,812.2066747307589,1011.3955059670476,797.7202257434101,349.6815343643026,735.8106526100443,813.985851769173,571.9702096609572,833.8605205422976,452.82787590756436,1201.532111813254,1038.3083059883118,795.2479332629234,1007.3686325937628,1019.9407168750669,712.4957833207266,775.6821013732392,426.3906750367772,637.065290560211,754.5292785280766,893.2462438279557,893.2911657616023
2011,563.2670294591358,848.1333416603991,807.4631829672192,446.31695808583925,955.8614403612212,972.7563885749688,907.7224606646793,1132.7502924393107,878.642745242183,567.940895658993,501.2485437141607,1023.3252625187217,855.5193861535993,859.2407277208231,777.229728148914,941.1408166356036,439.9318946908729,450.5604973397072,485.516831158717,815.672893922883,1012.0694282605956,801.0636388704165,353.7011761901567,739.626589406987,817.0527260437955,576.207279501232,837.1165243551276,456.8253928738421,1197.2014485833454,1037.9434049914755,798.0548682915081,1007.8032865601284,1019.889269854676,716.6229610984876,779.1242507766614,430.34289484773336,641.0625844413855,758.0558177493884,895.9382193595353,895.521048228707
2012,556.7394334751574,845.796679638683,803.6039275250805,438.9296965641616,956.0331011475336,973.4851374789354,906.817334489205,1139.4606494226243,876.7055223519512,560.6958400417005,494.09770618777173,1026.2963163445042,853.7904387947791,857.1172022049178,773.0968894291916,941.1927328970368,432.5912762541788,443.05693137557427,475.6104396601433,812.6811684037929,1015.1592304390402,797.4799254865507,346.1958448359545,734.9621466358086,813.6189610679852,569.5458800531023,834.605654478842,449.3822662277712,1210.1955403516185,1040.8809529219782,793.7911734617494,1010.0850043239137,1022.150389619957,711.7764723700534,775.0311700300072,422.8197449890859,634.8822497133195,753.5144461446519,895.1012446075823,894.0414018800894
2013,564.0167869466594,849.5523825892516,808.394622659884,447.83021258830144,958.9259054467311,976.1869131480755,909.9773089327961,1140.8880139223022,880.3868678726122,568.8609068236407,502.38613426386644,1028.351057506521,857.1562716504117,860.8050614131887,777.9967921680663,944.0201361468104,441.35402056677003,452.0617721302728,488.2930618054077,816.808576961058,1017.1272011401081,801.9867947021771,355.6269053167261,740.245224520246,817.9981926539921,576.9794140062912,838.4462320768488,458.40198641377833,1210.7523928155624,1042.9705019774813,798.9036569017635,1012.3385226875521,1024.4789805454684,717.1527406362704,779.8991161967947,431.95127041487734,641.6956115323491,758.6738268157624,898.1212270928701,897.5227057330858
2014,562.7111504599811,844.8790620258959,804.5948215446825,448.6863391811911,953.9102331935321,971.0778877337557,904.9500644556755,1135.5687229386554,875.698614742543,568.3295462567024,502.35601626260905,1022.5227545886393,851.998198705184,856.0563254227623,774.2465647493219,938.8312712930004,442.4552842566067,453.0516776235421,490.67634178522354,812.2382418060755,1010.6794479843123,798.0343690105428,358.38709186299417,736.7774338909322,814.1241164854947,575.6608347955153,833.7819262067931,459.11640281212914,1201.7176158904538,1037.8101081226098,795.3679368251157,1006.6463186641336,1019.2001366210437,713.8163329978922,776.161465042407,433.2893848118956,639.5468462387571,755.3115202238714,892.876721742001,892.621006556975
2015,560.0596959543452,842.4266579231743,801.3685249811655,446.38054300498055,951.7706551611346,969.1354524196861,902.7643897740803,1135.4384592368704,873.114694022397,564.691462413089,499.6781925393108,1021.3729125821927,849.9343557908892,853.5793926298032,771.1971461390876,936.8467324721659,440.2703472515449,450.5206346079117,484.3172218545079,809.6684379768938,1009.7419913351033,795.0980601975523,357.0766664696397,733.7367207515365,811.2217472158553,572.683585846079,831.3074728251202,456.5290413896601,1204.1288720809655,1036.5813886468502,791.9034442143112,1005.2346106893938,1017.6470904371369,710.9446451372481,773.1095149955784,430.9667282354207,636.2316200710516,752.1572922370145,890.9164313479338,890.2030906864331
2016,558.4035978937085,839.6298504583401,799.121075431598,444.83376325064614,948.1139738051994,965.2413383423861,899.468440548709,1129.1576532031263,870.2270286884442,563.4255042902893,498.1621578072604,1016.7992538454755,846.9838828367635,850.7604281043301,769.0163230751259,933.2255218895401,438.6359835431862,449.05403836418003,484.7485040291373,807.1773170486631,1005.3480890110225,792.729986120887,355.231395307459,731.721211126619,808.6563277364958,571.1505912874335,828.6089347710126,455.1178391393143,1196.9637327769,1031.6491767402433,789.8026666071406,1000.9339304838952,1013.2119994138869,708.9309619324362,770.9074038550777,429.4456594948896,634.7049257005535,750.0366264678617,887.6019318184915,887.1604323404407
2017,541.5895065343254,809.5567786395295,771.7324201099873,430.7923193421117,909.052898712051,924.5643746826677,864.7464952600296,1070.197771721983,837.8245871152559,546.3751682810424,482.8683677972393,970.8963038561673,816.3976559412523,819.8599625670637,743.4901148089969,895.5637586064955,424.75099459064586,434.89226142201994,469.3010645305236,779.3066306510489,960.6375927573814,765.7850640643211,343.4334258874791,708.2429771885951,780.7171803430463,553.9431101701404,799.3100442160312,440.8089307710327,1129.148466837169,984.1948843858944,762.9802350044267,956.6756072656154,967.6628372848509,686.6010086681893,745.2747735886802,415.7472575367185,615.4080718480225,725.5942587626357,853.8917906025982,853.4093827572403
2018,541.247503640275,806.5967205910223,768.8887049408193,432.49377875333187,906.275448745145,921.8799485983433,861.7988397513986,1069.2815281049755,834.8458471004261,545.9620805839414,483.56242589689566,968.5965406772268,813.4255425371038,816.886368389547,740.7904737569513,892.718059685721,426.5742479938052,436.5137750347822,470.28005349842294,776.4291980541947,958.2367035404616,762.9657455486009,346.96177665804595,705.7946563052842,777.8360892248135,553.4019815759038,796.3708132640728,442.312381703356,1129.3909109178526,982.0371768989671,760.1774236775299,954.2407540596151,965.3334025951302,684.3431074805912,742.5644003177608,417.75465239555984,613.9658416491969,723.0133115286087,850.9227372323492,850.4432462303935
2019,538.6758269971414,808.1661591804913,770.1030312009901,427.44745970301983,908.3325815096581,923.9469820961297,863.7246300391743,1070.4771324832257,836.6256347386202,543.4973991886187,479.71401499165756,970.5764288616807,815.0469790656012,818.5380593283893,741.6778256336654,894.749250010209,421.38625070136874,431.56492282835853,466.14587448909435,777.7173960984816,960.2457782849373,764.1133347880997,339.82075590865577,706.2126489907612,779.1428295149328,551.089133816067,797.8511699613254,437.5011245240725,1129.671412076541,983.96504448527,761.2975858831028,956.2655875652914,967.3289053295961,684.439882763061,743.4737758828294,412.3550981185717,612.8582653772784,723.6721421403247,852.7925736649872,852.3141537556396
2020,542.9623887255109,811.8472050168806,774.0869217804001,431.30394501345353,910.7709291500643,926.1346138946606,866.7959975359827,1069.567867878072,840.0166746942928,547.783704495241,483.78497478358895,971.9245232926193,818.6662718294438,822.1196579099121,745.8383919375954,897.3949840046329,425.21611325643295,435.4343511907326,470.11011312026943,781.6526414360824,961.7953022463098,768.1399758552842,343.35661595113294,710.5292544509738,783.0627153215158,555.4080721227047,801.6247791533981,441.39697477921146,1127.174915000401,985.0433985361759,765.3385548994726,957.8862359520076,968.7373184282075,688.820892823515,747.6244556791574,416.1457270334472,617.28642784572,727.918376633363,856.0015023843183,855.5255252931333
2021,536.1013861144661,808.9922857305407,770.4451145773111,423.72262646318694,910.3454966125461,926.1439151225655,865.2188285333352,1074.486622225499,837.790561410962,540.9525767829122,476.47555227021525,973.3345372610098,815.9664277220061,819.489759809058,741.6678841561491,896.6092298726514,417.6098171763941,427.8674545418121,462.676950198599,778.169953318419,962.8922267978193,764.3867606979546,335.5703906831201,705.7521665492767,779.6015648126772,548.6561314637227,798.5522361156952,433.8573157212983,1134.649917129059,986.8730046981973,761.5245608465541,958.8505895673696,970.0359715169606,683.7027919076992,743.4862048275025,408.50410363196795,611.1893146296492,723.4299870690674,854.1642016952134,853.6685983746771
2022,543.8716964430007,812.9739900178096,774.8990802218108,432.9268101160662,913.2765982088465,928.9339614956763,868.584390737819,1076.167302410868,841.4478399920373,548.6670398665586,485.05908631180165,975.7338720793528,819.86473958567,823.3504129647193,746.4925564162714,899.6662675420379,426.8805195241811,437.0312144117988,471.4794038214732,782.5225423524502,965.3710208287691,768.9163575703857,345.4949069187495,711.063907944865,783.9404609857811,556.2497542316917,802.6568789896244,442.9531901444792,1135.8877443924555,989.1713402325942,766.0933559064215,961.3648947821664,972.463703358172,689.3235199737908,748.2870892991333,417.86904286169965,617.8694868573842,728.5008928745231,857.64271719153,857.154754198308
2023,543.1238000845249,808.3791395542792,770.7132396250656,434.33780438455744,907.8558536211194,923.414233208635,863.487610370858,1070.084989988462,836.5849695585786,547.8376007772538,485.4226673296271,969.9620313323578,815.1989636195165,818.6542074086271,742.6388594918166,894.3352091978304,428.4181013781468,438.35904443634774,472.1219347481549,778.2472196964078,959.6438197071285,764.7968051747542,348.7839729070904,707.6632871824393,779.6526351403979,555.2799033035005,798.166517994288,444.158797085912,1129.6809581325822,983.3448046461647,762.0094807083337,955.6633075908152,966.7123794259232,686.2203731847172,744.4116098987466,419.5945385674566,615.8509302645103,724.8732945485563,852.6335642289463,852.1542907313009
2024,540.2743246056729,805.9462749394878,768.1434427883712,431.91077856201827,905.8835683301753,921.5305752335745,861.2894206211485,1069.3858919012268,834.2658400849097,544.9707369091884,482.72821925582605,968.3781979988654,812.793868089795,816.261546603921,739.9824689789475,892.2901442302901,426.02918187360666,435.9029093748969,469.4489212253062,775.7056026483009,957.9889441638987,762.2081888865482,347.1451222798032,704.9149726486193,777.1131359130504,552.4110287242595,795.6953525082849,441.6683390349467,1129.724627874066,981.8580924844582,759.4104378702287,953.9815963011016,965.1058732572336,683.4259987798363,741.7602256396578,417.2673604579311,612.9623179699207,722.1664603624384,850.3859291177096,849.9038394967416
2025,538.743078085206,803.3700118576355,765.7930689693295,430.4317260050409,902.5659581275585,918.0748330815709,858.3312717584507,1064.2374728178472,831.5025236195776,543.43768549293,481.25805707966174,964.4673061604159,810.1732878997219,813.6189845588536,737.7817176170363,889.0875718937269,424.5456853644216,434.42864859563485,468.00604982541694,773.3109257264053,954.1850645845552,759.8902016375291,345.4994906139983,702.8810905845955,774.711882278626,550.8603229661678,793.1826109288414,440.1968427724696,1123.645382440716,977.8034280603051,757.1086950047564,950.2173176669951,961.2281268370261,681.4835749050625,739.550497136483,415.77577243085955,611.2683502946747,720.0538714716727,847.5082481658493,847.0296328813309
